fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-01-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,4","0,0","8,9",04:56,"16,0",14:46,59.0,83.0,02:10,51.0,13:50
2023-01-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,6","0,0","9,7",05:24,"15,6",13:07,60.0,70.0,02:00,47.0,12:30
2023-01-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,2","0,0","9,6",23:42,"16,8",15:10,56.0,73.0,21:30,46.0,13:40
2023-01-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,1","0,0","8,1",04:22,"18,1",13:21,65.0,75.0,Varias,50.0,12:50
2023-01-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,5","2,4","10,1",23:59,"16,9",12:25,62.0,80.0,23:50,52.0,12:20
2023-01-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","7,3",04:17,"15,9",13:27,51.0,81.0,00:00,43.0,10:40
2023-01-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,2","1,8","9,4",23:22,"16,9",04:37,43.0,72.0,00:40,29.0,12:50
2023-01-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,4","0,0","6,8",23:54,"14,0",14:45,40.0,57.0,08:30,18.0,16:40
2023-01-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,1","0,0","5,5",07:02,"12,7",15:04,47.0,61.0,23:59,36.0,18:40
2023-01-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,6","0,0","7,0",07:37,"14,3",15:11,60.0,74.0,05:30,25.0,15:50
2023-01-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"8,6","0,0","4,5",07:37,"12,7",14:07,19.0,48.0,02:20,13.0,12:10
2023-01-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"7,2","0,0","2,3",06:13,"12,0",13:54,33.0,46.0,19:20,20.0,14:10
2023-01-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"7,8","0,0","4,6",07:08,"10,9",14:07,42.0,60.0,04:00,27.0,08:20
2023-01-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"7,0","0,4","4,7",06:32,"9,3",23:37,67.0,72.0,12:40,45.0,Varias
2023-01-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,2","0,0","6,6",23:58,"15,9",14:13,40.0,72.0,01:50,23.0,13:50
2023-01-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"8,2","0,0","4,8",07:11,"11,5",13:05,54.0,75.0,23:59,40.0,11:50
2023-01-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,0","0,0","6,4",04:19,"11,6",13:37,64.0,76.0,00:00,52.0,11:00
2023-01-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"7,6","0,0","5,7",05:02,"9,6",13:05,56.0,73.0,00:00,48.0,11:30
2023-01-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"8,5","0,0","5,5",07:19,"11,5",14:40,56.0,65.0,02:00,48.0,11:50
2023-01-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,4","0,0","5,3",05:41,"13,6",15:06,41.0,55.0,Varias,25.0,14:40
2023-01-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,0","0,0","6,0",05:19,"14,1",14:04,42.0,51.0,Varias,29.0,12:00
2023-02-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,7","0,0","6,5",05:35,"14,9",Varias,51.0,62.0,06:10,35.0,Varias
2023-02-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","8,2",06:10,"17,5",13:52,51.0,80.0,20:50,23.0,13:50
2023-02-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,0","0,0","8,4",00:40,"17,7",12:39,49.0,68.0,00:00,25.0,12:30
2023-02-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","8,4",04:37,"20,8",12:49,32.0,72.0,03:40,17.0,12:30
2023-02-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","0,4","9,3",07:03,"17,4",13:38,46.0,74.0,23:50,28.0,15:00
2023-02-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,4","0,0","9,2",00:17,"11,5",09:49,60.0,75.0,01:10,45.0,Varias
2023-02-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,2","15,6","8,7",12:30,"11,6",18:39,71.0,90.0,13:20,48.0,Varias
2023-02-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,6","0,0","8,2",20:35,"11,0",10:27,69.0,80.0,00:00,61.0,17:20
2023-02-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,8","0,0","7,6",05:14,"12,1",14:05,55.0,65.0,Varias,51.0,13:20
2023-02-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,8","0,0","6,2",04:49,"13,4",13:02,60.0,69.0,04:50,47.0,12:30
2023-02-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,2","0,0","5,2",06:53,"13,1",15:06,60.0,74.0,23:59,42.0,16:00
2023-02-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,2","0,0","4,8",06:27,"13,6",13:30,65.0,79.0,07:40,50.0,13:10
2023-02-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,6","0,0","5,0",06:39,"14,1",14:28,69.0,83.0,23:59,58.0,13:40
2023-02-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,0","0,0","7,6",Varias,"14,3",14:37,70.0,86.0,01:50,57.0,14:30
2023-02-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,0","0,0","7,1",06:40,"15,0",14:22,72.0,86.0,07:20,56.0,12:10
2023-02-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,2","0,0","8,5",07:02,"13,8",12:12,74.0,86.0,23:50,64.0,12:30
2023-02-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","0,0","6,5",06:13,"17,8",14:05,55.0,87.0,Varias,36.0,14:40
2023-02-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,7","0,0","8,8",05:23,"18,6",13:06,56.0,74.0,07:00,29.0,15:50
2023-02-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,2","0,0","7,9",05:20,"18,6",12:59,56.0,75.0,23:50,37.0,16:20
2023-02-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,6","0,0","9,7",03:27,"15,6",10:01,79.0,88.0,23:59,52.0,09:30
2023-02-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,2","0,0","9,1",06:17,"17,4",13:36,67.0,91.0,04:50,42.0,13:50
2023-02-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,3","0,0","11,2",05:45,"15,4",13:13,79.0,87.0,Varias,72.0,12:30
2023-02-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","4,8","10,4",06:39,"13,7",13:26,83.0,89.0,23:59,75.0,14:10
2023-02-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","8,8",03:22,"14,5",13:11,53.0,89.0,00:00,42.0,14:00
2023-02-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","0,0","9,2",07:29,"15,1",15:45,54.0,76.0,23:50,32.0,15:50
2023-02-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"8,3","14,4","3,9",23:55,"12,7",13:07,60.0,85.0,22:20,55.0,Varias
2023-02-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"5,5","0,6","2,0",04:45,"9,0",12:05,56.0,87.0,04:30,35.0,22:00
2023-02-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,8","0,2","6,0",08:31,"15,6",14:52,38.0,57.0,00:50,30.0,Varias
2023-03-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"7,8","0,0","4,2",Varias,"11,3",14:27,40.0,49.0,Varias,27.0,11:20
2023-03-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,4","0,0","6,8",Varias,"14,1",14:54,44.0,56.0,02:50,30.0,16:20
2023-03-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,6","0,0","6,7",06:34,"14,4",13:48,49.0,71.0,23:59,39.0,09:30
2023-03-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,8","0,0","7,0",06:49,"14,6",14:27,55.0,77.0,23:59,39.0,11:00
2023-03-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,7","0,0","6,0",06:45,"15,4",13:15,62.0,78.0,03:30,41.0,10:10
2023-03-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,8","0,0","8,8",02:40,"14,9",14:08,67.0,81.0,23:40,56.0,06:10
2023-03-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","7,8",06:10,"20,9",15:12,71.0,85.0,07:20,42.0,Varias
2023-03-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,2","0,0","11,8",02:57,"22,7",12:27,52.0,78.0,02:10,37.0,Varias
2023-03-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,6","1,4","14,2",06:31,"23,1",14:35,66.0,83.0,09:30,41.0,14:40
2023-03-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,0","13,4",05:59,"24,7",14:48,47.0,69.0,19:50,26.0,Varias
2023-03-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,6","0,0","16,4",23:56,"26,9",15:56,46.0,64.0,20:00,31.0,15:50
2023-03-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,4","0,0","14,2",23:42,"18,6",12:13,73.0,84.0,23:50,60.0,00:00
2023-03-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,9","0,0","13,7",Varias,"20,1",23:19,73.0,88.0,02:50,25.0,23:30
2023-03-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,1","0,0","13,2",23:59,"23,0",14:39,40.0,74.0,Varias,19.0,15:10
2023-03-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","0,0","12,2",06:56,"17,4",13:35,72.0,87.0,22:40,53.0,07:50
2023-03-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","10,8",05:21,"17,9",Varias,73.0,88.0,06:40,51.0,12:30
2023-03-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,0","12,7",05:58,"17,2",12:34,78.0,86.0,03:40,69.0,12:40
2023-03-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","13,0",05:55,"17,4",13:25,74.0,86.0,Varias,61.0,16:40
2023-03-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,0","12,7",06:13,"17,2",13:27,71.0,88.0,00:50,59.0,12:40
2023-03-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,5","0,0","11,2",06:01,"17,8",11:02,75.0,84.0,06:00,52.0,10:50
2023-03-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,3","0,0","11,6",06:12,"17,0",12:38,75.0,83.0,Varias,65.0,09:40
2023-03-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","11,2",06:17,"17,6",11:53,74.0,86.0,06:00,63.0,12:50
2023-03-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","13,1",06:11,"18,0",12:20,79.0,87.0,06:40,67.0,12:00
2023-03-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,2","0,0","12,6",06:15,"23,7",12:41,69.0,86.0,Varias,35.0,14:40
2023-03-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","13,0",06:00,"18,3",14:58,65.0,84.0,Varias,50.0,Varias
2023-03-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,7","0,0","11,9",06:20,"25,5",14:10,61.0,81.0,06:40,9.0,15:30
2023-03-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,4","11,9",06:09,"18,2",12:50,56.0,79.0,23:50,29.0,00:00
2023-03-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,5","0,0","12,0",06:19,"17,0",15:46,73.0,78.0,Varias,62.0,15:40
2023-03-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","12,7",04:47,"18,4",14:44,66.0,78.0,05:50,54.0,15:00
2023-03-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","12,2",06:03,"19,1",11:24,72.0,83.0,23:59,64.0,12:30
2023-03-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4","0,0","13,7",Varias,"25,2",10:22,77.0,86.0,02:40,23.0,10:30
2023-04-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,3","0,2","11,9",23:56,"22,7",14:40,38.0,81.0,05:00,19.0,Varias
2023-04-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,0","0,0","10,2",05:56,"21,8",13:14,45.0,80.0,00:10,17.0,12:30
2023-04-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","11,6",06:14,"17,5",12:25,55.0,72.0,22:10,36.0,08:50
2023-04-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,0","11,3",04:14,"16,9",13:09,59.0,76.0,04:20,51.0,07:50
2023-04-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,0","10,7",06:03,"17,7",13:42,64.0,77.0,Varias,31.0,13:50
2023-04-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","11,0",06:10,"17,9",14:09,67.0,82.0,06:20,50.0,14:30
2023-04-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","0,0","11,2",05:56,"18,4",13:31,59.0,80.0,06:00,41.0,16:50
2023-04-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","12,0",06:03,"17,3",10:20,56.0,75.0,06:00,44.0,23:30
2023-04-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","11,4",06:13,"19,1",11:17,53.0,81.0,21:00,25.0,11:20
2023-04-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,8","0,0","13,1",05:15,"20,5",12:24,69.0,83.0,Varias,55.0,11:50
2023-04-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,0","0,0","13,1",05:58,"19,0",13:08,68.0,84.0,Varias,54.0,17:50
2023-04-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","0,6","13,4",04:44,"28,5",15:04,63.0,85.0,01:30,8.0,15:20
2023-04-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,7","0,0","11,3",05:53,"22,1",14:07,39.0,75.0,02:50,12.0,12:30
2023-04-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","0,0","11,2",06:02,"19,6",13:22,41.0,78.0,22:50,35.0,13:10
2023-04-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,9","0,0","13,3",06:01,"20,5",09:54,59.0,79.0,02:00,37.0,09:50
2023-04-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,9","0,0","12,1",06:09,"19,7",15:02,45.0,70.0,23:59,20.0,15:00
2023-04-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","11,2",05:57,"18,0",10:36,55.0,71.0,Varias,45.0,06:50
2023-04-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","14,0",06:09,"19,2",11:59,66.0,76.0,06:00,56.0,11:40
2023-04-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,0","0,0","12,4",05:23,"19,6",10:37,60.0,79.0,05:50,38.0,14:40
2023-04-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,4","0,0","12,9",05:17,"19,9",10:24,57.0,84.0,Varias,36.0,07:50
2023-04-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","15,1",03:53,"20,4",13:59,72.0,89.0,23:40,60.0,13:20
2023-04-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","14,8",05:52,"20,7",14:10,74.0,89.0,Varias,62.0,Varias
2023-04-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,6","0,2","15,4",23:55,"21,8",16:50,66.0,86.0,00:30,45.0,17:20
2023-04-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,6","0,0","15,2",00:31,"20,0",13:35,77.0,89.0,23:50,67.0,09:10
2023-04-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,6","0,0","15,1",04:22,"20,1",11:16,82.0,88.0,Varias,74.0,09:30
2023-04-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,0","0,0","15,8",01:37,"20,1",12:31,75.0,82.0,Varias,67.0,Varias
2023-04-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,0","0,0","16,3",04:43,"23,6",13:05,62.0,83.0,Varias,48.0,11:40
2023-04-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","0,0","16,4",04:29,"21,9",11:22,80.0,90.0,04:40,68.0,11:10
2023-04-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","2,4","17,6",03:17,"20,9",10:40,74.0,86.0,06:20,58.0,04:20
2023-04-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,0","17,6","17,2",Varias,"22,8",13:24,77.0,88.0,Varias,63.0,12:40
2023-05-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","16,9",Varias,"20,6",12:33,73.0,85.0,Varias,67.0,14:10
2023-05-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","0,0","14,6",05:09,"22,2",11:36,66.0,84.0,Varias,52.0,12:10
2023-05-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,3","0,0","15,7",05:01,"22,9",12:05,70.0,85.0,22:40,49.0,12:20
2023-05-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","0,0","16,1",04:59,"22,4",13:07,72.0,89.0,06:00,51.0,09:30
2023-05-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,0","16,9",04:55,"22,7",14:25,71.0,89.0,23:50,63.0,14:10
2023-05-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","16,3",04:44,"21,2",10:22,85.0,91.0,03:00,73.0,23:10
2023-05-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,6","17,8",04:51,"21,7",12:35,74.0,86.0,01:20,64.0,18:30
2023-05-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,0","17,5",05:01,"22,1",09:38,64.0,81.0,23:50,56.0,13:20
2023-05-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,2","0,8","17,0",02:59,"23,3",13:09,77.0,89.0,18:30,57.0,13:40
2023-05-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","6,4","17,0",05:53,"21,3",13:10,60.0,80.0,00:40,53.0,07:10
2023-05-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,1","0,0","14,3",06:39,"19,9",14:39,68.0,84.0,00:40,58.0,15:10
2023-05-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","6,8","11,1",15:27,"19,6",11:51,71.0,88.0,15:50,53.0,08:40
2023-05-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,2","2,4","12,6",03:23,"19,8",12:24,67.0,82.0,20:40,52.0,10:40
2023-05-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,8","6,0","13,6",Varias,"20,1",12:35,66.0,83.0,02:50,52.0,12:40
2023-05-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","0,0","15,3",03:50,"23,0",12:24,62.0,83.0,23:10,43.0,09:00
2023-05-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","15,7",02:40,"21,9",12:54,56.0,75.0,00:00,38.0,09:20
2023-05-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,0","0,0","14,5",04:21,"21,6",09:44,51.0,73.0,00:00,30.0,12:20
2023-05-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,2","0,0","15,2",04:22,"21,1",11:05,61.0,79.0,06:00,49.0,10:50
2023-05-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,2","2,0","15,0",21:28,"19,5",08:43,67.0,81.0,21:40,51.0,13:40
2023-05-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","0,0","15,0",Varias,"21,7",14:33,62.0,78.0,00:00,47.0,09:10
2023-05-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,5","0,0","15,1",06:35,"19,9",09:39,71.0,76.0,18:00,58.0,14:20
2023-05-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,0","17,7",09:14,"23,2",14:24,68.0,78.0,09:30,56.0,12:40
2023-05-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,6","0,6","17,1",01:47,"22,1",11:04,72.0,82.0,08:30,63.0,11:10
2023-05-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","3,6","17,2",03:41,"24,9",10:39,64.0,84.0,01:50,50.0,Varias
2023-05-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,2","8,0","16,1",15:19,"20,3",03:00,89.0,91.0,Varias,56.0,02:50
2023-05-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","0,0","15,5",02:09,"21,3",13:49,77.0,84.0,Varias,71.0,10:50
2023-05-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,4","0,0","16,7",04:43,"26,0",13:46,62.0,84.0,Varias,46.0,17:00
2023-05-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,8","0,0","18,5",Varias,"25,0",13:28,59.0,79.0,22:50,44.0,13:20
2023-05-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,2","0,0","18,2",04:39,"22,1",12:22,75.0,87.0,Varias,64.0,02:40
2023-05-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","0,0","18,0",03:54,"24,0",14:59,68.0,88.0,00:50,59.0,Varias
2023-05-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,8","2,4","18,7",03:00,"25,0",09:42,65.0,82.0,23:10,50.0,09:00
2023-06-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,7","0,0","17,9",02:53,"23,5",13:05,76.0,87.0,03:50,62.0,11:30
2023-06-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,8","0,0","17,7",04:40,"23,8",12:59,73.0,86.0,03:20,68.0,08:20
2023-06-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,3","0,0","18,9",Varias,"23,7",09:59,77.0,84.0,Varias,69.0,09:10
2023-06-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,6","0,0","19,1",04:34,"24,2",12:42,75.0,85.0,00:50,69.0,13:00
2023-06-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,6","0,0","18,6",Varias,"24,6",14:52,73.0,84.0,05:50,63.0,15:00
2023-06-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,8","0,0","20,2",Varias,"25,4",14:36,72.0,80.0,Varias,59.0,08:40
2023-06-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6","0,0","20,2",02:48,"24,9",11:37,74.0,82.0,06:00,66.0,Varias
2023-06-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,9","0,0","20,2",06:16,"25,6",14:12,69.0,84.0,Varias,63.0,16:10
2023-06-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0","0,0","21,2",04:24,"26,7",13:49,75.0,89.0,06:10,61.0,11:40
2023-06-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0","0,0","21,0",06:09,"24,9",13:52,78.0,82.0,06:20,70.0,09:10
2023-06-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","1,0","21,1",04:12,"28,6",14:06,58.0,80.0,04:40,48.0,17:40
2023-06-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,4","0,0","21,9",02:31,"27,0",13:27,53.0,79.0,23:30,45.0,08:10
2023-06-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,1","1,8","20,3",15:44,"25,9",11:12,70.0,85.0,03:40,59.0,09:50
2023-06-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,8","0,0","19,9",03:17,"27,6",11:01,59.0,73.0,06:00,46.0,16:10
2023-06-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,7","0,0","21,2",04:16,"28,2",12:49,61.0,79.0,Varias,53.0,13:00
2023-06-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2","0,0","21,3",04:02,"29,0",10:06,64.0,85.0,23:59,43.0,10:20
2023-06-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,6","0,0","22,1",Varias,"29,1",11:15,61.0,86.0,Varias,41.0,11:10
2023-06-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,5","0,0","23,1",23:50,"27,9",13:06,56.0,71.0,18:30,39.0,16:40
2023-06-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,4","0,2","22,3",03:39,"28,5",12:43,59.0,77.0,05:10,40.0,Varias
2023-06-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","0,0","21,8",Varias,"27,7",15:07,67.0,84.0,19:40,54.0,10:00
2023-06-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2","0,0","22,8",04:13,"27,5",09:05,75.0,87.0,03:00,65.0,09:10
2023-06-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","23,7",02:53,"32,2",12:00,57.0,81.0,Varias,37.0,11:50
2023-06-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,3","0,0","23,6",Varias,"29,0",10:41,64.0,81.0,23:50,49.0,10:00
2023-06-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","0,0","23,3",Varias,"29,2",13:25,70.0,85.0,05:00,58.0,13:30
2023-06-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","22,8",04:34,"30,0",10:11,68.0,79.0,Varias,59.0,09:40
2023-06-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,8","0,0","23,5",Varias,"30,2",09:44,64.0,84.0,23:40,49.0,08:10
2023-06-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,6","0,0","24,1",Varias,"29,2",10:50,75.0,87.0,02:20,65.0,11:20
2023-06-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,3",Varias,"29,6",12:23,69.0,88.0,04:40,55.0,17:30
2023-06-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","1,4","22,4",Varias,"30,0",11:16,66.0,88.0,05:00,54.0,16:10
2023-06-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,4","0,0","20,7",00:34,"28,0",15:05,63.0,81.0,00:40,54.0,13:30
